forecast_date,target,target_end_date,location,type,quantile,value
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.025,91.14858
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.05,112.43992
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.1,137.37139
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.15,154.30206
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.2,167.79133
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.25,179.37873
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.3,189.79245
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.35,199.44688
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.4,208.61074
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.45,217.47846
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.5,226.20632
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.55,234.93417
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.6,243.80189
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.65,252.96575
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.7,262.62019
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.75,273.0339
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.8,284.62131
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.85,298.11058
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.9,315.04124
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.95,339.97271
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.975,361.26406
2022-11-27,11 day ahead inc hosp,2022-12-08,17,quantile,0.99,385.08129
2022-11-27,11 day ahead inc hosp,2022-12-08,17,point,NA,227.25613
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.01,63.82257
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.025,88.35102
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.05,110.27815
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.1,135.95410999999999
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.15,153.39035
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.2,167.28243
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.25,179.21585
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.3,189.94053
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.35,199.88326
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.4,209.32077
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.45,218.45329
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.5,227.44177
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.55,236.43025
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.6,245.56278
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.65,255.00028
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.7,264.94301
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.75,275.6677
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.8,287.60112
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.85,301.49319
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.9,318.92943
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.95,344.60539
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.975,366.53253
2022-11-27,12 day ahead inc hosp,2022-12-09,17,quantile,0.99,391.06097
2022-11-27,12 day ahead inc hosp,2022-12-09,17,point,NA,228.52294
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.01,60.1897
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.025,85.44524
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.05,108.02237
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.1,134.45944
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.15,152.41255
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.2,166.71643
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.25,179.00359
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.3,190.04619
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.35,200.28366
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.4,210.00092
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.45,219.40416
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.5,228.65909
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.55,237.91401
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.6,247.31725
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.65,257.03451
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.7,267.27198
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.75,278.31458
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.8,290.60174
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.85,304.90562
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.9,322.85873
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.95,349.2958
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.975,371.87293
2022-11-27,13 day ahead inc hosp,2022-12-10,17,quantile,0.99,397.12847
2022-11-27,13 day ahead inc hosp,2022-12-10,17,point,NA,229.7723
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.01,56.42985
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.025,82.42908
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.05,105.67103
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.1,132.88658
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.15,151.36835
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.2,166.09342
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.25,178.7424
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.3,190.11017
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.35,200.64909
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.4,210.65249
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.45,220.33263
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.5,229.86008
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.55,239.38753
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.6,249.06766
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.65,259.07106
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.7,269.60999
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.75,280.97775
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.8,293.62673
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.85,308.35181
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.9,326.83357
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.95,354.04913
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.975,377.29107
2022-11-27,14 day ahead inc hosp,2022-12-11,17,quantile,0.99,403.2903
2022-11-27,14 day ahead inc hosp,2022-12-11,17,point,NA,231.00607
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.01,52.53911
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.025,79.29901
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.05,103.22095
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.1,131.23276
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.15,150.25525
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.2,165.41115
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.25,178.4302
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.3,190.13056
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.35,200.97782
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.4,211.2739
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.45,221.23725
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.5,231.04345
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.55,240.84965
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.6,250.81299
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.65,261.10907
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.7,271.95633
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.75,283.65669
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.8,296.67575
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.85,311.83164
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.9,330.85413
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.95,358.86594
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.975,382.78788
2022-11-27,15 day ahead inc hosp,2022-12-12,17,quantile,0.99,409.54779
2022-11-27,15 day ahead inc hosp,2022-12-12,17,point,NA,232.22297
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.01,48.51367
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.025,76.05175
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.05,100.66934
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.1,129.49574
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.15,149.07141
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.2,164.66803
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.25,178.06569
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.3,190.10629
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.35,201.26899
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.4,211.86448
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.45,222.11756
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.5,232.20893
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.55,242.30029
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.6,252.55337
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.65,263.14886
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.7,274.31156
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.75,286.35217
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.8,299.74982
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.85,315.34645
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.9,334.92211
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.95,363.74851
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.975,388.3661
2022-11-27,16 day ahead inc hosp,2022-12-13,17,quantile,0.99,415.90419
2022-11-27,16 day ahead inc hosp,2022-12-13,17,point,NA,233.42275
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.01,44.34973
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.025,72.68419
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.05,98.01371
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.1,127.67374
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.15,147.81552
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.2,163.86319
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.25,177.64829
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.3,190.0371
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.35,201.52262
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.4,212.42452
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.45,222.97412
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.5,233.35731
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.55,243.74051
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.6,254.29011
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.65,265.19201
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.7,276.67753
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.75,289.06634
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.8,302.85144
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.85,318.89911
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.9,339.04089
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.95,368.70092
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.975,394.03044
2022-11-27,17 day ahead inc hosp,2022-12-14,17,quantile,0.99,422.3649
2022-11-27,17 day ahead inc hosp,2022-12-14,17,point,NA,234.60624
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.01,40.04285
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.025,69.19236
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.05,95.25049
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.1,125.7637
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.15,146.48486
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.2,162.99415
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.25,177.17578
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.3,189.92096
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.35,201.73686
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.4,212.95236
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.45,223.80542
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.5,234.48729
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.55,245.16917
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.6,256.02222
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.65,267.23772
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.7,279.05362
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.75,291.79880000000003
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.8,305.98043
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.85,322.48972
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.9,343.21088
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.95,373.7241
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.975,399.78222
2022-11-27,18 day ahead inc hosp,2022-12-15,17,quantile,0.99,428.93173
2022-11-27,18 day ahead inc hosp,2022-12-15,17,point,NA,235.77214
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.01,35.58875
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.025,65.57274
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.05,92.37684
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.1,123.76357
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.15,145.07793
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.2,162.05984
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.25,176.64746
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.3,189.7575
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.35,201.91166
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.4,213.44823
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.45,224.61198
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.5,235.59966
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.55,246.58733
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.6,257.75108
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.65,269.28765
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.7,281.44181
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.75,294.55185
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.8,309.13947
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.85,326.12138
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.9,347.43574
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.95,378.82247
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.975,405.62658
2022-11-27,19 day ahead inc hosp,2022-12-16,17,quantile,0.99,435.61057
2022-11-27,19 day ahead inc hosp,2022-12-16,17,point,NA,236.92129
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.01,30.98254
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.025,61.82097
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.05,89.38891
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.1,121.67005
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.15,143.5918
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.2,161.05763
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.25,176.06095
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.3,189.54458
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.35,202.04509
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.4,213.91042
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.45,225.3923
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.5,236.69308
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.55,247.99386
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.6,259.47574
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.65,271.34106
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.7,283.84158
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.75,297.32521
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.8,312.32853
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.85,329.79436
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.9,351.71611
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.95,383.99725
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.975,411.56518
2022-11-27,20 day ahead inc hosp,2022-12-17,17,quantile,0.99,442.40361
2022-11-27,20 day ahead inc hosp,2022-12-17,17,point,NA,238.05237
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.01,26.2193
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.025,57.93284
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.05,86.28306
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.1,119.48025
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.15,142.02407
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.2,159.98553
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.25,175.4146
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.3,189.28085
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.35,202.1361
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.4,214.33812
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.45,226.14582
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.5,237.76729
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.55,249.38875
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.6,261.19645
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.65,273.39848
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.7,286.25372
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.75,300.11998
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.8,315.54904
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.85,333.5105
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.9,356.05432
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.95,389.25151
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.975,417.60174
2022-11-27,21 day ahead inc hosp,2022-12-18,17,quantile,0.99,449.31527
2022-11-27,21 day ahead inc hosp,2022-12-18,17,point,NA,239.16516
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.01,21.29381
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.025,53.90385
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.05,83.0555
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.1,117.19114
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.15,140.37224
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.2,158.84145
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.25,174.70668
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.3,188.96492
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.35,202.18357
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.4,214.73053
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.45,226.87202
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.5,238.82201
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.55,250.772
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.6,262.91349
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.65,275.46045
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.7,288.6791
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.75,302.93733
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.8,318.80256
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.85,337.27177
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.9,360.45288
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.95,394.58851
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.975,423.74017
2022-11-27,22 day ahead inc hosp,2022-12-19,17,quantile,0.99,456.3502
2022-11-27,22 day ahead inc hosp,2022-12-19,17,point,NA,240.25939
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.01,16.20063
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.025,49.72951
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.05,79.70256
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.1,114.80003
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.15,138.6343
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.2,157.62391
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.25,173.93617
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.3,188.59616
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.35,202.18726
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.4,215.08775
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.45,227.57135
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.5,239.85805
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.55,252.14475
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.6,264.62835
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.65,277.52884
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.7,291.11995
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.75,305.77993
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.8,322.09219
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.85,341.0818
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.9,364.91608
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.95,400.01354
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.975,429.98659
2022-11-27,23 day ahead inc hosp,2022-12-20,17,quantile,0.99,463.51547
2022-11-27,23 day ahead inc hosp,2022-12-20,17,point,NA,241.33594
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.01,10.93376
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.025,45.40436
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.05,76.21925
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.1,112.30248
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.15,136.80618
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.2,156.32915
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.25,173.09956
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.3,188.1713
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.35,202.14413
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.4,215.40696
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.45,228.24118000000001
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.5,240.87297
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.55,253.50476
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.6,266.33899
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.65,279.60181
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.7,293.57464
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.75,308.64638
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.8,325.41679
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.85,344.93976
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.9,369.44346
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.95,405.52669
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.975,436.34159
2022-11-27,24 day ahead inc hosp,2022-12-21,17,quantile,0.99,470.81218
2022-11-27,24 day ahead inc hosp,2022-12-21,17,point,NA,242.39237
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.01,5.48712
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.025,40.92334
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.05,72.60144
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.1,109.69547
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.15,134.88558
2022-11-27,25 day ahead inc hosp,2022-12-22,17,quantile,0.2,154.95544
